104.116217,30.684232
104.116217,30.684232
0,0
0,0
0,0
0,0
0,0
0,0
104.116217,30.684232
104.116217,30.68423201
104.116217,30.68423202
104.116217,30.68423207
104.1162169,30.68423217
104.1162167,30.68423235
104.1162163,30.68423277
104.1162157,30.6842334
104.1162144,30.68423466
104.1162125,30.68423641
104.1162099,30.68423946
104.1162064,30.68424337
104.1162008,30.68424794
104.1161938,30.68425363
104.1161842,30.68426161
104.1161725,30.68427131
104.1161572,30.68428339
104.1161388,30.68429791
104.1161178,30.68431705
0,0
0,0
0,0
0,0
0,0
0,0
104.1160917,30.68433624
104.1160622,30.68436219
104.1160293,30.68439301
104.1159888,30.6844282
104.1159433,30.6844679
104.1158879,30.6845164
104.1158276,30.68456986
104.1157563,30.68462896
104.1156796,30.68469234
104.1155966,30.68476655
104.1155078,30.68484569
104.1154064,30.68492924
104.1153001,30.6850173
104.1151821,30.685119
104.1150604,30.68522412
104.1149264,30.68533372
104.114789,30.68544674
104.1146344,30.68556434
104.1144781,30.6856828
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
104.1143299,30.68581
104.1141812,30.68593862
104.1140244,30.68607467
104.1138694,30.68621255
104.1136994,30.68636604
104.1135304,30.68651776
104.1133301,30.68666437
104.1131332,30.68681001
104.1129279,30.68697175
104.1127257,30.68712802
104.1125028,30.68725788
104.1122861,30.6873807
104.1120585,30.6874812
104.111838,30.68757488
104.1115933,30.68763436
104.1113543,30.68768455
104.1111117,30.68771279
104.1108752,30.68773621
104.1106387,30.68775002
0,0
0,0
0,0
104.1104037,30.68774553
104.1101787,30.6877459
104.1099642,30.68774356
104.1097657,30.6877366
104.1095762,30.68772735
104.1093985,30.68771558
104.1092287,30.68770289
104.1090684,30.68769458
104.1089167,30.68768412
104.1087798,30.6876625
104.1086502,30.6876406
104.1085238,30.68762762
104.1084052,30.68761305
104.1082922,30.68759539
104.1081864,30.68757642
104.1080878,30.68754954
104.1079948,30.6875261
104.1079046,30.68750888
104.1078209,30.6874922
104.1077511,30.6874714
104.1076873,30.68744985
104.1076269,30.68742616
104.1075721,30.68740275
104.1075225,30.68737707
104.1074784,30.68735146
104.1074361,30.68733205
104.1073994,30.68731147
104.1073726,30.68728883
104.10735,30.68726591
104.1073273,30.68724531
104.1073087,30.68722385
104.1072927,30.68720207
104.1072792,30.68717984
104.1072698,30.68715256
104.1072614,30.68712319
104.1072621,30.68709855
0,0
104.1072603,30.68708162
104.1072619,30.68706519
104.107272,30.68703835
104.1072859,30.68701418
0,0
104.107293,30.6869859
104.1073116,30.686965
104.1073318,30.6869445
104.1073554,30.68692574
104.1073798,30.68690798
104.1074044,30.68689066
104.107431,30.68687395
104.1074667,30.68686165
0,0
0,0
0,0
104.1075044,30.6868448
104.1075419,30.68682826
104.1075835,30.6868203
104.1076244,30.68681245
0,0
0,0
104.1076524,30.68679785
104.1076903,30.68678548
104.1077272,30.68677217
104.1077568,30.68675918
104.107787,30.68674665
104.1078076,30.68672632
104.1078308,30.68670693
104.1078936,30.68670051
104.1079569,30.68669389
104.1080132,30.68664787
104.1080708,30.68660309
104.1081556,30.686525
104.1082411,30.68644759
104.1083533,30.68635877
104.1084623,30.68626889
104.1085738,30.6861331
104.1086853,30.68600024
104.1088158,30.68584287
104.1089474,30.68568898
104.1092147,30.68537135
104.1094749,30.68506278
104.1097434,30.68474992
104.1100046,30.68444357
104.1102609,30.68411549
104.1105064,30.68379635
0,0
0,0
0,0
0,0
104.1107633,30.68348559
104.1110133,30.68318947
104.1112795,30.68291879
104.1115391,30.68266037
104.1118222,30.68241481
104.1120974,30.68218166
104.1123907,30.68196734
104.1126774,30.68176347
104.1129965,30.68158716
104.1133082,30.68142254
104.1136406,30.68126753
104.1139634,30.68112456
104.1143091,30.68100915
104.1146446,30.68090292
104.1150024,30.68081439
104.1153482,30.68073449
104.1157105,30.68066969
104.1160585,30.68061158
0,0
0,0
0,0
104.11639,30.68055628
104.1167014,30.68052668
104.1169961,30.6805047
104.1172748,30.68051544
104.1175408,30.68053242
104.1177729,30.68056985
104.1179897,30.68061108
104.1181675,30.68067954
104.1183318,30.6807521
104.118464,30.68084889
104.1185829,30.68094796
104.1186606,30.68105976
104.118728,30.68117376
104.1187618,30.68130145
