104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578308,30.54945183
104.0578384,30.54945183
104.0578461,30.54945183
104.0578613,30.54945183
104.0578842,30.54945374
104.0579147,30.54945564
104.0579376,30.54945374
104.0579681,30.54944992
104.0580215,30.54945183
104.058075,30.54945374
104.0581284,30.54944992
104.058197,30.54944611
104.0582733,30.54944611
104.0583649,30.5494442
104.0584793,30.54945374
104.0586166,30.54946518
104.0587692,30.54948044
104.0589371,30.5494976
104.0590439,30.54947662
104.0591507,30.54944801
104.0591888,30.54948044
104.0592194,30.54951477
104.0593491,30.54945946
104.0594788,30.54939842
104.0596008,30.54936218
104.0597229,30.5493145
104.0598679,30.54922676
104.0600204,30.54913902
104.0601578,30.54906654
104.0603027,30.54899025
104.0604553,30.54889679
104.0606003,30.54880524
104.06073,30.54871368
104.0608673,30.54862595
104.0610275,30.54853821
104.0611877,30.54845428
104.0613251,30.54836082
104.0614548,30.54827499
104.0616455,30.54816055
104.0618286,30.54804802
104.0619965,30.54792595
104.0621567,30.54780579
104.0622711,30.54769516
104.0623932,30.54758835
104.0625153,30.54747772
104.0626526,30.54737091
104.0626068,30.54739189
104.0625534,30.54741478
104.0624542,30.54745293
104.0623627,30.54748917
104.0622635,30.5475235
104.0621567,30.54755783
104.062027,30.54742813
104.0619049,30.54732513
104.0618057,30.54738235
104.0617142,30.54743385
104.061615,30.54741669
104.0615158,30.54740334
104.0613632,30.54743958
104.0612183,30.54747772
104.0610809,30.54750824
104.0609512,30.54753876
104.0608292,30.54745293
104.0607071,30.54737473
104.0605774,30.54742622
104.0604477,30.54748344
104.0602951,30.5473938
104.0601501,30.54737473
104.0600128,30.54734993
104.059967,30.54735184
104.0599289,30.54735756
104.059845,30.54738998
104.0597992,30.54739189
104.059845,30.54735947
104.0598373,30.54733276
104.0599289,30.54740524
104.0600204,30.54747772
104.060051,30.54748535
104.0600739,30.54749107
104.0600891,30.54754066
104.0600967,30.54759026
104.0600967,30.54761314
104.0601425,30.54765892
104.0601349,30.54766083
104.0601425,30.54766655
104.0601425,30.54768944
104.0601501,30.54771996
104.0602112,30.54776382
104.060257,30.54780006
104.0603333,30.54787064
104.0604172,30.5479393
104.0604858,30.54800415
104.0605545,30.548069
104.0606461,30.54812431
104.0606613,30.54812431
104.0606537,30.54813957
104.0606308,30.54816437
104.0606155,30.54819107
104.060524,30.54832077
104.0603485,30.54844284
104.060173,30.548563
104.0600052,30.54867935
104.0598602,30.54872131
104.0597229,30.54876709
104.0596466,30.54880714
104.0595627,30.5488472
104.0593567,30.54899025
104.0591583,30.54912949
104.0589752,30.54925919
104.0587769,30.54939079
104.0587082,30.54951859
104.0586472,30.54963684
104.0585861,30.54973984
104.0585251,30.54983902
104.0585175,30.54989433
104.0585098,30.54994965
104.0586166,30.54986763
104.0587158,30.54979324
104.0587997,30.54974556
104.0587616,30.54981613
104.0588455,30.54991722
104.0589294,30.5500145
104.0589066,30.55006599
104.058876,30.5501194
104.0587921,30.55011368
104.0587158,30.55010033
104.0586853,30.55014801
104.0586472,30.55019188
104.058609,30.55027199
104.0585785,30.55032921
104.0586777,30.55024147
104.0587769,30.55016136
104.0588684,30.55008507
104.0588226,30.55013084
104.0587692,30.55018044
104.0587463,30.55021477
104.0587463,30.55018806
104.058754,30.55015945
104.0587234,30.55008507
104.0586929,30.55001259
104.05867,30.55011749
104.0586395,30.5502243
